neighbourhood_name,latitude,longitude,room_type,bathrooms,bedrooms,price,last_review_date,review_scores_rating,country,city,insert_date,PUBLICADO_POR
"Sant pere, santa caterina i la ribera",41.38338,2.18129,Habitación privada,1.0,1.0,40.0,22-07-2019,91.0,España,Barcelona,12-08-2019,Expedia
El barri gòtic,41.38507843027919,2.1770737194235306,Habitación privada,1.0,1.0,42.0,15-10-2017,89.0,España,Barcelona,13-11-2017,Tripadvisor
La bordeta,41.37120279600505,2.1375757742258354,Habitación privada,1.0,1.0,29.0,15-01-2018,91.0,España,Barcelona,07-02-2018,Booking
La dreta de l'eixample,41.39139631225622,2.1713832183430744,Casa o Departamento,1.0,2.0,230.0,,nan,España,Barcelona,14-08-2018,Kayak
El barri gòtic,41.38417,2.17219,Habitación privada,2.0,1.0,100.0,,nan,España,Barcelona,12-09-2020,Agoda
L'antiga esquerra de l'eixample,41.38938,2.15607,Casa o Departamento,2.0,3.0,110.0,03-03-2019,86.0,España,Barcelona,10-04-2019,Tripadvisor
La font de la guatlla,41.37092441162563,2.1467544923500275,Casa o Departamento,1.0,2.0,60.0,03-11-2016,91.0,España,Barcelona,04-01-2017,Tripadvisor
L'antiga esquerra de l'eixample,41.38478,2.15715,Habitación privada,1.0,1.0,45.0,07-10-2018,100.0,España,Barcelona,10-07-2019,Homeaway
Arenal,37.38843,-5.99883,Casa o Departamento,2.0,2.0,87.0,11-01-2020,95.0,España,Sevilla,29-10-2020,Homeaway
Arenal,37.38641,-5.99826,Casa o Departamento,4.0,4.0,190.0,11-08-2019,97.0,España,Sevilla,30-09-2019,Homeaway
El raval,41.37884131807599,2.1664660234082844,Casa o Departamento,1.0,1.0,99.0,13-08-2017,67.0,España,Barcelona,13-11-2017,Airbnb
Vallcarca i els penitents,41.41498,2.14491,Casa o Departamento,1.0,3.0,155.0,28-05-2019,97.0,España,Barcelona,07-06-2019,Flipkey
L'antiga esquerra de l'eixample,41.39014102940257,2.1571675626076763,Casa o Departamento,1.0,2.0,89.0,12-05-2017,88.0,España,Barcelona,05-06-2017,Booking
El raval,41.37977095757326,2.172315410030157,Habitación privada,1.0,1.0,40.0,11-07-2017,80.0,España,Barcelona,13-11-2017,Homeaway
Palacio,40.415018033082895,-3.709733547619081,Habitación privada,1.0,1.0,36.0,22-12-2017,92.0,España,Madrid,17-01-2018,Booking
Sants - badal,41.37644931035273,2.1289324594978773,Habitación privada,1.0,1.0,45.0,28-08-2016,86.0,España,Barcelona,06-03-2017,Expedia
Pollença,39.89832,3.07071,Casa o Departamento,3.0,4.0,357.0,,nan,España,Mallorca,27-05-2019,Homeaway
La vila de gràcia,41.399175997125056,2.1571763246807163,Casa o Departamento,1.0,1.0,100.0,06-04-2018,90.0,España,Barcelona,12-04-2018,Flipkey
Serinyà,42.16453,2.74578,Habitación privada,1.0,6.0,98.0,15-07-2018,92.0,España,Girona,19-02-2019,Agoda
Guindalera,40.43711,-3.67458,Casa o Departamento,1.0,2.0,91.0,,nan,España,Madrid,17-10-2020,Booking
Pollença,39.88578,3.01986,Casa o Departamento,2.0,2.0,162.0,04-08-2019,100.0,España,Mallorca,16-01-2021,Flipkey
La barceloneta,41.37841359865197,2.187325670514274,Habitación privada,1.0,1.0,70.0,01-11-2017,88.0,España,Barcelona,13-11-2017,Flipkey
Calonge,41.85387714254057,3.062774776867204,Casa o Departamento,2.0,4.0,400.0,28-07-2018,100.0,España,Girona,20-10-2018,Agoda
L'escala,42.11346649591502,3.1391040041307923,Casa o Departamento,2.0,3.0,58.0,18-08-2018,80.0,España,Girona,30-08-2018,Expedia
Palma de mallorca,39.57288,2.66206,Habitación privada,1.0,1.0,30.0,24-10-2019,89.0,España,Mallorca,28-10-2019,Homeaway
San lorenzo,37.40087475522597,-5.995381098191268,Casa o Departamento,1.0,2.0,120.0,18-09-2016,88.0,España,Sevilla,18-10-2018,Booking
L'escala,42.12682,3.13369,Casa o Departamento,2.0,2.0,62.0,10-02-2019,100.0,España,Girona,30-03-2019,Flipkey
El poble sec,41.373195690685606,2.161167377952468,Habitación privada,1.0,1.0,40.0,30-05-2017,100.0,España,Barcelona,13-11-2017,Airbnb
Justicia,40.42251,-3.69866,Casa o Departamento,1.0,1.0,150.0,27-03-2020,95.0,España,Madrid,13-06-2020,Homeaway
Torroella de montgrí,42.04396,3.19434,Casa o Departamento,1.0,2.0,60.0,,nan,España,Girona,30-10-2019,Flipkey
Porreres,39.53383,3.04275,Casa o Departamento,2.0,3.0,nan,,nan,España,Mallorca,24-04-2019,Expedia
Embajadores,40.41135,-3.70774,Casa o Departamento,1.0,1.0,49.0,29-01-2020,96.0,España,Madrid,13-09-2020,Expedia
Sant llorenç des cardassar,39.58654,3.31659,Casa o Departamento,1.0,2.0,75.0,07-10-2018,53.0,España,Mallorca,27-06-2019,Airbnb
Ariany,39.6551,3.10808,Casa o Departamento,6.0,8.0,386.0,31-01-2018,100.0,España,Mallorca,24-04-2019,Tripadvisor
La dreta de l'eixample,41.398144318699735,2.1741856589430584,Casa o Departamento,1.0,0.0,120.0,,nan,España,Barcelona,10-07-2018,Expedia
Universidad,40.42183,-3.70232,Habitación de hotel,1.0,1.0,65.0,08-01-2019,100.0,España,Madrid,19-09-2019,Kayak
Vista alegre,40.38873095511192,-3.7435929744302494,Casa o Departamento,1.0,1.0,52.0,05-04-2018,92.0,España,Madrid,12-04-2018,Airbnb
Palafrugell,41.89423,3.1927,Casa o Departamento,2.0,3.0,83.0,26-09-2019,84.0,España,Girona,31-01-2020,Homeaway
L'escala,42.11369,3.13712,Casa o Departamento,1.0,2.0,67.0,09-09-2019,60.0,España,Girona,29-06-2020,Agoda
Es mercadal,40.02425,4.18699,Casa o Departamento,2.0,3.0,100.0,27-09-2019,100.0,España,Menorca,31-01-2020,Kayak
Palacio,40.41736,-3.70873,Casa o Departamento,2.0,2.0,129.0,28-01-2020,100.0,España,Madrid,17-12-2020,Flipkey
Roses,42.26106,3.1774,Habitación privada,1.0,1.0,45.0,11-05-2018,94.0,España,Girona,30-06-2019,Kayak
El putxet i el farró,41.40618,2.14604,Casa o Departamento,2.0,3.0,90.0,,nan,España,Barcelona,10-04-2019,Kayak
"Sant pere, santa caterina i la ribera",41.38712,2.18286,Habitación privada,1.0,1.0,70.0,21-01-2018,96.0,España,Barcelona,12-10-2020,Booking
Justicia,40.42155,-3.69902,Casa o Departamento,1.0,1.0,89.0,03-02-2019,96.0,España,Madrid,14-05-2019,Airbnb
Ordis,42.20257,2.89121,Casa o Departamento,1.0,2.0,95.0,27-12-2019,91.0,España,Girona,30-04-2020,Expedia
El barri gòtic,41.3794124586133,2.1769123397842822,Habitación privada,1.0,2.0,100.0,,nan,España,Barcelona,09-06-2018,Expedia
Tossa de mar,41.71706,2.93145,Casa o Departamento,1.0,1.0,94.0,07-08-2016,85.0,España,Girona,19-02-2019,Airbnb
La nova esquerra de l'eixample,41.37875,2.15378,Casa o Departamento,2.0,2.0,60.0,17-10-2019,85.0,España,Barcelona,09-11-2019,Expedia
Provençals del poblenou,41.40935,2.19544,Habitación privada,1.0,1.0,39.0,18-11-2019,97.0,España,Barcelona,10-12-2019,Tripadvisor
"Sant pere, santa caterina i la ribera",41.39106006569064,2.18290768900795,Casa o Departamento,1.0,2.0,125.0,10-01-2017,93.0,España,Barcelona,06-03-2017,Kayak
San bernardo,37.3845,-5.98383,Casa o Departamento,1.0,1.0,50.0,13-10-2019,88.0,España,Sevilla,30-10-2019,Kayak
Tossa de mar,41.72682,2.9203,Casa o Departamento,1.0,2.0,50.0,,nan,España,Girona,30-04-2020,Expedia
Palacio,40.41999,-3.71059,Habitación privada,1.0,1.0,50.0,31-12-2019,100.0,España,Madrid,17-12-2020,Tripadvisor
L'antiga esquerra de l'eixample,41.38545485609878,2.162779720137592,Habitación privada,1.0,1.0,84.0,09-05-2018,96.0,España,Barcelona,14-05-2018,Booking
Manacor,39.54053,3.33374,Casa o Departamento,1.0,3.0,170.0,17-10-2017,92.0,España,Mallorca,31-12-2019,Expedia
Feria,37.39613,-5.99441,Casa o Departamento,1.0,1.0,40.0,12-10-2020,100.0,España,Sevilla,31-01-2021,Booking
Triana casco antiguo,37.38436,-6.00311,Casa o Departamento,1.0,0.0,89.0,13-07-2017,100.0,España,Sevilla,30-10-2019,Airbnb
El poble sec,41.3744,2.16533,Casa o Departamento,nan,0.0,80.0,06-03-2020,93.0,España,Barcelona,17-07-2020,Tripadvisor
El fort pienc,41.39559,2.18114,Casa o Departamento,nan,1.0,95.0,,nan,España,Barcelona,17-07-2020,Homeaway
Calvià,39.53387,2.56547,Habitación de hotel,1.0,1.0,nan,15-11-2018,100.0,España,Mallorca,21-10-2020,Expedia
El pla del remei,39.46967,-0.37019,Casa o Departamento,1.0,2.0,67.0,06-03-2018,80.0,España,Valencia,31-03-2019,Flipkey
Pueblo nuevo,40.43467983498783,-3.6416664153729137,Casa o Departamento,1.0,2.0,57.0,,nan,España,Madrid,10-12-2018,Booking
L'antiga esquerra de l'eixample,41.384059857922935,2.159694043584721,Casa o Departamento,1.0,2.0,90.0,20-10-2018,89.0,España,Barcelona,07-11-2018,Kayak
Castell-platja d'aro,41.8282,3.07137,Casa o Departamento,3.0,3.0,150.0,09-08-2016,100.0,España,Girona,31-08-2019,Tripadvisor
Almagro,40.4279970778887,-3.6944167378146857,Habitación privada,1.0,1.0,17.0,09-08-2018,100.0,España,Madrid,11-09-2018,Expedia
Palma de mallorca,39.5338,2.71544,Casa o Departamento,2.0,3.0,120.0,15-07-2018,100.0,España,Mallorca,27-05-2019,Expedia
Palamós,41.86206,3.14666,Casa o Departamento,1.0,2.0,68.0,,nan,España,Girona,29-07-2019,Agoda
Capdepera,39.65822,3.43919,Habitación de hotel,1.0,2.0,nan,01-08-2019,100.0,España,Mallorca,31-12-2019,Flipkey
La nova esquerra de l'eixample,41.38352,2.14415,Casa o Departamento,2.0,3.0,161.0,17-02-2019,72.0,España,Barcelona,08-03-2019,Tripadvisor
Sant feliu de guíxols,41.790687479925154,3.046838108537332,Casa o Departamento,2.0,3.0,225.0,,nan,España,Girona,22-12-2018,Homeaway
Sóller,39.77081570931774,2.737079135770584,Casa o Departamento,2.0,3.0,218.0,03-10-2018,100.0,España,Mallorca,28-01-2019,Tripadvisor
Centro,36.7183,-4.42177,Casa o Departamento,1.0,1.0,80.0,,nan,España,Malaga,30-07-2019,Tripadvisor
"Sant pere, santa caterina i la ribera",41.38649348328177,2.1817440118080085,Casa o Departamento,1.0,1.0,55.0,,nan,España,Barcelona,09-12-2017,Agoda
El raval,41.38326161573806,2.1655679433023005,Casa o Departamento,1.0,2.0,100.0,01-07-2018,80.0,España,Barcelona,10-07-2018,Flipkey
La barceloneta,41.38119,2.19072,Casa o Departamento,1.0,1.0,49.0,,nan,España,Barcelona,12-01-2021,Agoda
El camp de l'arpa del clot,41.41096945312555,2.1851359331576723,Habitación privada,1.0,0.0,20.0,01-04-2018,90.0,España,Barcelona,12-04-2018,Booking
Alcúdia,39.8487482018827,3.13560074255265,Casa o Departamento,4.0,4.0,317.0,,nan,España,Mallorca,18-12-2018,Agoda
San diego,40.38859,-3.6683,Habitación privada,1.0,4.0,16.0,04-01-2019,94.0,España,Madrid,08-03-2019,Tripadvisor
Sant gervasi - galvany,41.397184036501706,2.133571305746889,Habitación compartida,1.0,1.0,nan,,nan,España,Barcelona,09-02-2017,Expedia
Alcúdia,39.84071773622627,3.136628986862702,Casa o Departamento,2.0,3.0,120.0,,nan,España,Mallorca,28-01-2019,Airbnb
Justicia,40.4214,-3.70008,Casa o Departamento,1.0,1.0,81.0,13-03-2020,97.0,España,Madrid,09-02-2021,Tripadvisor
El poble sec,41.37445,2.1703,Casa o Departamento,1.0,nan,94.0,01-11-2020,94.0,España,Barcelona,12-01-2021,Kayak
Justicia,40.42147,-3.70002,Habitación privada,1.0,2.0,32.0,05-05-2019,80.0,España,Madrid,18-02-2020,Flipkey
Diagonal mar i el front marítim del poblenou,41.40779,2.20665,Habitación privada,1.0,0.0,35.0,11-03-2020,100.0,España,Barcelona,16-04-2020,Tripadvisor
Girona,41.98936,2.82445,Casa o Departamento,1.0,2.0,58.0,16-03-2019,98.0,España,Girona,30-03-2019,Tripadvisor
La dreta de l'eixample,41.3988476557405,2.1744446319633592,Casa o Departamento,1.0,1.0,60.0,13-05-2018,92.0,España,Barcelona,14-08-2018,Agoda
Cabanyal-canyamelar,39.46389,-0.331,Casa o Departamento,1.0,2.0,110.0,05-01-2020,95.0,España,Valencia,29-02-2020,Tripadvisor
Cadaqués,42.2842,3.27207,Casa o Departamento,2.0,2.0,139.0,06-07-2018,97.0,España,Girona,29-04-2019,Flipkey
Ciutadella de menorca,39.96134,3.84372,Casa o Departamento,2.0,3.0,100.0,28-04-2019,96.0,España,Menorca,31-12-2019,Airbnb
Torroella de montgrí,42.05042,3.19299,Casa o Departamento,1.0,1.0,nan,,nan,España,Girona,30-09-2019,Agoda
Embajadores,40.40879,-3.70632,Casa o Departamento,1.0,2.0,70.0,,nan,España,Madrid,10-07-2019,Homeaway
Can baró,41.41701149822672,2.156676738796264,Habitación privada,2.0,1.0,13.0,24-07-2018,86.0,España,Barcelona,14-08-2018,Booking
Pollença,39.86062,3.05999,Casa o Departamento,2.0,3.0,117.0,11-05-2019,90.0,España,Mallorca,31-08-2019,Agoda
Tossa de mar,41.72072,2.92966,Casa o Departamento,1.0,1.0,53.0,29-09-2019,91.0,España,Girona,30-10-2019,Booking
Calvià,39.50792,2.53199,Habitación privada,1.0,1.0,nan,,nan,España,Mallorca,25-07-2019,Airbnb
Cuatro caminos,40.44662,-3.69836,Habitación privada,2.0,1.0,395.0,,nan,España,Madrid,06-11-2020,Airbnb
Goya,40.42683738748516,-3.6736673684889936,Casa o Departamento,1.0,0.0,69.0,08-05-2018,100.0,España,Madrid,14-05-2018,Agoda
San gil,37.40129,-5.98774,Casa o Departamento,1.0,1.0,39.0,10-03-2020,85.0,España,Sevilla,30-05-2020,Agoda
Mont-olivet,39.46085,-0.36331,Habitación privada,2.0,1.0,15.0,22-04-2019,97.0,España,Valencia,01-05-2019,Booking
Jerónimos,40.40773187928116,-3.6848186973255808,Casa o Departamento,1.0,1.0,60.0,28-02-2017,95.0,España,Madrid,06-03-2017,Kayak
Comillas,40.39229,-3.71156,Habitación privada,3.0,0.0,80.0,,nan,España,Madrid,10-07-2019,Airbnb
Puerta bonita,40.387251858840735,-3.730801117296089,Habitación privada,1.0,1.0,17.0,28-03-2018,98.0,España,Madrid,12-04-2018,Airbnb
Sol,40.41629,-3.70391,Habitación privada,0.0,1.0,30.0,13-11-2020,100.0,España,Madrid,09-02-2021,Kayak
La vila de gràcia,41.409037542152426,2.15663177789336,Habitación privada,1.0,1.0,30.0,31-05-2017,91.0,España,Barcelona,05-06-2017,Expedia
La dreta de l'eixample,41.38805,2.17023,Casa o Departamento,1.0,1.0,174.0,27-07-2020,95.0,España,Barcelona,06-11-2020,Agoda
El viso,40.44767,-3.68939,Casa o Departamento,1.0,1.0,72.0,01-08-2020,96.0,España,Madrid,25-08-2020,Agoda
El raval,41.3799,2.1637,Casa o Departamento,1.0,1.0,39.0,14-06-2019,80.0,España,Barcelona,10-01-2020,Tripadvisor
El pilar,39.47402,-0.38258,Casa o Departamento,2.0,1.0,60.0,21-09-2019,98.0,España,Valencia,30-09-2019,Expedia
Montuïri,39.56444,2.97753,Casa o Departamento,2.0,3.0,162.0,21-09-2018,100.0,España,Mallorca,27-05-2019,Agoda
Sant antoni,41.37693722775063,2.155050590232293,Habitación privada,8.0,1.0,79.0,24-07-2018,81.0,España,Barcelona,11-09-2018,Booking
El port de la selva,42.34338700252414,3.2030185931634447,Casa o Departamento,2.0,3.0,93.0,11-08-2018,80.0,España,Girona,22-12-2018,Booking
El fort pienc,41.3990218310335,2.176601430698712,Casa o Departamento,2.0,4.0,130.0,,nan,España,Barcelona,10-10-2018,Airbnb
San vicente,37.39507,-6.00192,Casa o Departamento,1.0,2.0,500.0,02-03-2019,85.0,España,Sevilla,28-03-2019,Flipkey
Justicia,40.42335661127316,-3.6998292557742,Casa o Departamento,1.0,2.0,95.0,03-11-2017,96.0,España,Madrid,17-01-2018,Homeaway
L'antiga esquerra de l'eixample,41.39014,2.15892,Habitación de hotel,1.0,1.0,nan,,nan,España,Barcelona,16-12-2020,Expedia
Vinateros,40.40583,-3.6416,Habitación privada,2.0,1.0,17.0,25-12-2019,100.0,España,Madrid,17-07-2020,Homeaway
Algaida,39.59217662867942,2.9187262280665567,Casa o Departamento,1.0,1.0,48.0,,nan,España,Mallorca,18-12-2018,Expedia
"Sant pere, santa caterina i la ribera",41.38591784394464,2.182531514110281,Habitación privada,1.0,1.0,40.0,,nan,España,Barcelona,14-01-2019,Expedia
El raval,41.37874722303374,2.174291513927254,Habitación privada,1.0,1.0,40.0,10-04-2018,100.0,España,Barcelona,12-04-2018,Tripadvisor
Triana casco antiguo,37.38808,-6.00768,Habitación privada,1.0,1.0,17.0,27-09-2019,88.0,España,Sevilla,30-09-2019,Homeaway
Pollença,39.91179,3.08834,Casa o Departamento,2.0,3.0,293.0,28-10-2018,90.0,España,Mallorca,27-05-2019,Flipkey
Manacor,39.523017593076574,3.309580428195724,Casa o Departamento,3.0,3.0,165.0,05-08-2017,100.0,España,Mallorca,17-10-2018,Expedia
Portazgo,40.39156431760139,-3.64584155934407,Habitación privada,1.0,1.0,13.0,08-05-2018,100.0,España,Madrid,14-05-2018,Tripadvisor
El poblenou,41.39954,2.19738,Habitación privada,1.0,2.0,50.0,05-09-2019,94.0,España,Barcelona,17-09-2019,Agoda
El camp d'en grassot i gràcia nova,41.40359,2.16725,Habitación privada,1.0,1.0,90.0,,nan,España,Barcelona,11-05-2020,Agoda
Hostafrancs,41.37177,2.14416,Casa o Departamento,1.0,2.0,40.0,14-05-2020,100.0,España,Barcelona,24-08-2020,Flipkey
El carmel,41.42519,2.15747,Casa o Departamento,1.0,1.0,22.0,14-07-2020,80.0,España,Barcelona,12-09-2020,Airbnb
Calvià,39.51889,2.47525,Casa o Departamento,2.0,3.0,100.0,12-01-2020,96.0,España,Mallorca,23-04-2020,Kayak
La sagrada família,41.40381872651481,2.1787139104910067,Casa o Departamento,2.0,3.0,90.0,21-05-2018,72.0,España,Barcelona,09-06-2018,Booking
Castellana,40.43672697814968,-3.68246137902976,Casa o Departamento,1.0,1.0,90.0,09-04-2018,91.0,España,Madrid,12-04-2018,Agoda
Llucmajor,39.4747724988047,2.826950036549499,Casa o Departamento,2.0,3.0,175.0,,nan,España,Mallorca,18-09-2018,Expedia
La dreta de l'eixample,41.40000492171497,2.1701531771502944,Casa o Departamento,1.0,2.0,65.0,10-08-2018,88.0,España,Barcelona,11-09-2018,Airbnb
El carme,39.47652,-0.37995,Casa o Departamento,1.0,1.0,72.0,19-11-2018,100.0,España,Valencia,01-05-2019,Tripadvisor
Sant llorens,39.4877,-0.36412,Habitación privada,1.0,1.0,30.0,23-06-2019,94.0,España,Valencia,01-07-2019,Expedia
Palma de mallorca,39.50218,2.75248,Habitación privada,2.0,1.0,30.0,,nan,España,Mallorca,24-04-2019,Tripadvisor
Lloret de mar,41.70001,2.85451,Casa o Departamento,1.0,2.0,66.0,,nan,España,Girona,29-04-2019,Airbnb
La dreta de l'eixample,41.39587,2.17665,Habitación de hotel,5.0,1.0,20.0,08-12-2019,90.0,España,Barcelona,10-12-2019,Booking
Palma de mallorca,39.56837,2.65557,Habitación privada,1.0,1.0,60.0,24-01-2020,86.0,España,Mallorca,29-01-2020,Expedia
El barri gòtic,41.383201491167085,2.174249397950574,Casa o Departamento,2.0,2.0,125.0,11-05-2018,97.0,España,Barcelona,14-05-2018,Kayak
El putxet i el farró,41.40285389183235,2.1449556065952984,Casa o Departamento,1.0,2.0,59.0,18-11-2018,60.0,España,Barcelona,10-12-2018,Tripadvisor
Arenal,37.38704,-5.99722,Casa o Departamento,2.0,3.0,228.0,11-03-2018,80.0,España,Sevilla,18-02-2019,Agoda
Alcúdia,39.83103,3.11361,Casa o Departamento,1.0,2.0,85.0,08-09-2019,80.0,España,Mallorca,28-09-2019,Booking
Casa de campo,40.42714,-3.72044,Habitación privada,1.0,1.0,27.0,21-01-2020,97.0,España,Madrid,18-02-2020,Expedia
El clot,41.40722,2.18494,Casa o Departamento,nan,3.0,80.0,,nan,España,Barcelona,17-07-2020,Expedia
El putxet i el farró,41.40905,2.14605,Habitación privada,1.0,1.0,35.0,26-02-2019,86.0,España,Barcelona,08-03-2019,Agoda
La bordeta,41.37,2.14173,Habitación privada,2.0,1.0,41.0,31-10-2019,90.0,España,Barcelona,10-12-2019,Expedia
Pollença,39.86557,3.04565,Casa o Departamento,4.0,4.0,249.0,03-09-2016,100.0,España,Mallorca,28-11-2019,Booking
Sant antoni,41.375845442041125,2.160615726808177,Habitación privada,1.0,1.0,40.0,,nan,España,Barcelona,07-02-2018,Expedia
Recoletos,40.42218,-3.68956,Casa o Departamento,3.0,2.0,108.0,,nan,España,Madrid,06-11-2020,Expedia
Ciutadella de menorca,39.9412,3.95801,Habitación privada,3.0,1.0,77.0,01-09-2019,94.0,España,Menorca,31-05-2020,Expedia
La vila de gràcia,41.40098733512163,2.154648950719724,Casa o Departamento,1.0,1.0,60.0,06-04-2017,88.0,España,Barcelona,08-04-2017,Expedia
Pacífico,40.40489150316292,-3.677357184062864,Habitación privada,1.0,1.0,26.0,,nan,España,Madrid,06-02-2019,Airbnb
Felanitx,39.44391,3.12351,Casa o Departamento,1.0,0.0,55.0,02-10-2019,99.0,España,Mallorca,28-05-2020,Booking
Universidad,40.42164,-3.70283,Casa o Departamento,1.0,1.0,120.0,,nan,España,Madrid,17-12-2020,Agoda
Sant antoni,41.3753537687373,2.166794939684798,Habitación privada,2.0,1.0,25.0,14-09-2017,100.0,España,Barcelona,09-06-2018,Agoda
Pollença,39.87955477227453,3.006394150374131,Casa o Departamento,4.0,4.0,463.0,,nan,España,Mallorca,21-08-2018,Agoda
Roses,42.24455,3.20013,Casa o Departamento,1.0,2.0,115.0,08-09-2018,100.0,España,Girona,29-05-2019,Homeaway
Les corts,41.3857001536779,2.12947322410586,Casa o Departamento,2.0,2.0,300.0,,nan,España,Barcelona,09-02-2017,Expedia
Palos de moguer,40.40588,-3.69598,Casa o Departamento,1.0,2.0,80.0,24-06-2019,89.0,España,Madrid,10-07-2019,Expedia
Embajadores,40.41087,-3.69807,Casa o Departamento,2.0,2.0,55.0,21-10-2019,100.0,España,Madrid,09-11-2019,Booking
Centro,36.72548,-4.42481,Habitación privada,1.0,1.0,45.0,,nan,España,Malaga,30-05-2019,Kayak
Algaida,39.59977,2.92499,Casa o Departamento,2.0,3.0,60.0,02-09-2019,83.0,España,Mallorca,28-09-2019,Flipkey
Morvedre,39.48489,-0.37812,Casa o Departamento,1.0,2.0,68.0,16-03-2020,96.0,España,Valencia,31-05-2020,Expedia
Universidad,40.4288,-3.70661,Casa o Departamento,1.0,2.0,85.0,,nan,España,Madrid,10-12-2019,Kayak
Lista,40.42949213720856,-3.676277606463353,Casa o Departamento,1.0,1.0,68.0,27-08-2018,98.0,España,Madrid,11-09-2018,Tripadvisor
El carme,39.4785,-0.38037,Habitación privada,1.0,1.0,20.0,15-03-2020,100.0,España,Valencia,30-06-2020,Expedia
La barceloneta,41.37951,2.1889,Habitación privada,1.0,1.0,35.0,13-08-2018,98.0,España,Barcelona,16-10-2019,Agoda
El raval,41.37821,2.17245,Casa o Departamento,1.0,1.0,48.0,18-11-2019,67.0,España,Barcelona,12-10-2020,Agoda
Justicia,40.42349297055927,-3.691900963925321,Habitación privada,1.0,1.0,30.0,29-05-2018,nan,España,Madrid,14-01-2019,Agoda
Castell-platja d'aro,41.80675,3.05874,Casa o Departamento,1.0,2.0,55.0,,nan,España,Girona,29-06-2020,Booking
